,Report Date,Stock price,Y_boolean,Debt Ratio,Dividends / FCF,Gross Profit Margin,Interest Coverage,Net Profit Margin,Quick Ratio,R&D / Gross Profit,R&D / Revenue,Return on Assets,Share Buyback / FCF,s_diff,tweet_polarity,tweet_subjectivity
253,2021-09-11,205.3971507,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.2674848355846826,0.5536773306326728,0.3785950106099025
254,2021-09-12,204.7335103,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.44016884023433617,0.6072907423168251,0.4144889947201653
255,2021-09-13,204.06987,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.38023542107646296,0.5111184354638583,0.38350191625365504
256,2021-09-14,202.6264343,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3538141189404397,0.6345299262915121,0.3234543621935231
257,2021-09-15,203.0345764,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.7109300269520333,0.8850855553375365,0.6537722184446917
258,2021-09-16,201.8499756,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.17118575819831788,0.5242728667793024,0.36738127646060414
259,2021-09-17,197.5894012,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3491887667910301,0.6237922614383941,0.3025364266969168
260,2021-09-18,197.63253269999998,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5327802881840388,0.5403622784129163,0.4377547836326974
261,2021-09-19,197.67566430000002,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5008799834375826,0.413092652639408,0.5430389123104842
262,2021-09-20,197.7187958,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.33653754690416404,0.8943382425135749,0.4596385951248081
263,2021-09-21,200.0979614,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3346049558131489,0.6523656054253928,0.37620390800052
264,2021-09-22,200.4364319,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4965523539153079,0.6660654013079408,0.4746004794151855
265,2021-09-23,203.78117369999998,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5077920169549173,0.6289227838094932,0.5890481775282699
266,2021-09-24,203.8010712,0,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.22808335469131785,0.6441724231522681,0.3757575066494998
267,2021-09-25,201.5015615,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.5519847678476066,0.5922058339322087,0.5356066021414758
268,2021-09-26,199.20205180000002,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.321513617841814,0.6493265402769293,0.4348644119941621
269,2021-09-27,196.90254209999998,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.31807217389989184,0.5973215722873986,0.333402237483853
270,2021-09-28,191.89535519999998,-1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.3657451014332027,0.6294750410891217,0.2873868799926478
271,2021-09-29,194.1052856,1,0.1981524547945277,1.0,0.955019014928748,1.0,1.0,0.9425758910481336,0.09869827752593484,0.1221759363147088,0.9999999999999998,1.0,0.4326114606291774,0.6311498362752439,0.3140688538715626
272,2021-09-30,193.25914,-1,0.0,0.7753900319244731,1.0,0.8764176231487739,0.6409846407970266,1.0,0.0,0.0,0.7081257895938784,0.8049783818687559,0.4436378782984992,0.6400629477580189,0.35297070467873715
