,Report Date,Stock price,Y_boolean,Debt Ratio,Inventory Turnover,MACD,Net Profit Margin,Quick Ratio,R&D / Gross Profit,Return on Assets
0,2021-03-01,597.2999877999999,1,1.0,0.0,0.8009590316145929,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
1,2021-03-02,591.2199707000001,-1,1.0,0.0,0.7915254553320586,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
2,2021-03-03,566.8699951,-1,1.0,0.0,0.8668292197944393,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
3,2021-03-04,562.0,-1,1.0,0.0,0.9166051840395196,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
4,2021-03-05,567.9199829,1,1.0,0.0,0.909634629862042,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
5,2021-03-06,563.3166504,-1,1.0,0.0,0.9206212056133704,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
6,2021-03-07,558.7133179,-1,1.0,0.0,0.9316077813646988,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
7,2021-03-08,554.1099853999999,-1,1.0,0.0,0.9425943571160272,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
8,2021-03-09,561.9400024,1,1.0,0.0,0.9176893911812896,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
9,2021-03-10,559.2199707000001,-1,1.0,0.0,0.8989644423396748,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
10,2021-03-11,568.9000244,1,1.0,0.0,0.8389071409429241,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
11,2021-03-12,559.9799805,-1,1.0,0.0,0.8258179283614709,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
12,2021-03-13,563.1699829,1,1.0,0.0,0.8080458319078812,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
13,2021-03-14,566.3599853999999,1,1.0,0.0,0.7902737352773214,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
14,2021-03-15,569.5499877999999,1,1.0,0.0,0.7725016386467615,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
15,2021-03-16,560.8400268999999,-1,1.0,0.0,0.7653370290627788,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
16,2021-03-17,566.4400024,1,1.0,0.0,0.7326338070130649,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
17,2021-03-18,570.0499877999999,1,1.0,0.0,0.6937325411029527,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
18,2021-03-19,568.9299927000001,0,1.0,0.0,0.6702754837375154,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
19,2021-03-20,572.6199951,1,1.0,0.0,0.6508042914238663,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
20,2021-03-21,576.3099976,1,1.0,0.0,0.63133309909252,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
21,2021-03-22,580.0,1,1.0,0.0,0.6118619067611738,0.23094833430809916,0.0,0.4617113995940065,0.3586009677603144
