Date,A,ABBV,ABC,ABMD,ABT,ALGN,AMGN,ANTM,BAX,BDX,BIIB,BIO,BMY,BSX,CAH,CERN,CI,CNC,COO,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MTD,OGN,PFE,PKI,REGN,RMD,STE,SYK,TECH,TFX,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,XRAY,ZBH,ZTS,A,ABBV,ABC,ABMD,ABT,ALGN,AMGN,ANTM,BAX,BDX,BIIB,BIO,BMY,BSX,CAH,CERN,CI,CNC,COO,CRL,CTLT,CVS,DGX,DHR,DVA,DXCM,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MOH,MRK,MTD,OGN,PFE,PKI,REGN,RMD,STE,SYK,TECH,TFX,TMO,UHS,UNH,VRTX,VTRS,WAT,WST,XRAY,ZBH,ZTS
2021/9/17,173.2232056,104.4586182,122.6183243,355,125.3587723,719.3800049,215.7039948,377.3979797,83.02616882,253.8231659,300.1900024,788.3499756,59.84451675,44.36999893,51.14016342,74.37924957,203.6277924,64.63999939,436.5671082,440.4500122,136.1499939,84.12787628,152.6763,323.8119507,121.5500031,563.1400146,119.4199982,69.99771118,257.6888123,77.62999725,77.47000122,405.7301636,661.710022,447.0100098,75.98999786,256.3299866,345.7566528,162.6339264,295.9299927,228.401825,206.958847,127.4881058,278.1400146,70.38030243,1545.180054,33.46635056,43.1797905,187.3314972,651.8800049,284.9970398,214.2835693,270.9977417,533.6065063,384.8013611,596.2258301,145.4781647,417.5584412,188.3000031,13.34490299,396.5799866,447.9954224,60.84451675,141.6792603,197.5894012,173.9400024,107.7300034,123.4700012,355,126.7900009,719.3800049,219.3800049,379.519989,83.61000061,255.5609741,300.1900024,788.3499756,61.31000137,44.36999893,52.56999969,75.04000092,205.6199951,64.63999939,436.6000061,440.4500122,136.1499939,85.51000214,154.7700043,324.5299988,121.5500031,563.1400146,119.4199982,71.61000061,258.7399902,77.62999725,77.47000122,407.7900085,661.710022,447.0100098,75.98999786,256.3299866,345.7566528,164.75,295.9299927,230.1000061,207.75,129.6999969,278.1400146,71.68000031,1545.180054,34.02999878,43.88999939,187.5599976,651.8800049,285.9500122,215.0899963,273.0299988,534.3499756,385.5700073,596.7999878,145.9199982,420.1600037,188.3000031,13.56999969,396.5799866,448.6199951,61.22999954,142.4466095,198.4900055
2021/9/20,170.6339111,103.1690063,121.1286774,347.3800049,123.4604492,709.6400146,211.5055389,374.7926331,81.71538544,251.2263031,298.4899902,782.5200195,59.05387878,43.63999939,50.14790344,73.0411377,200.5677185,64.34999847,429.8676147,433.0499878,135.9799957,83.21290588,152.1337433,323.3928528,119.9499969,557.7600098,117.9899979,69.36233521,253.993866,76.73000336,75.97000122,402.0686951,659.7800293,438,75.91000366,253.1699982,337.9966736,161.7059937,293.9100037,229.9304657,201.12117,126.5346375,277.3900146,70.62577057,1527.189941,32.39440536,43.48477554,183.7159119,640.8900146,283.2827454,211.7232208,266.3327026,528.0842896,378.354187,589.6322021,144.1422119,410.1446228,185.6699982,13.10888386,395.8099976,444.0309448,59.27446747,139.1009827,197.7187958,171.3399963,106.4000015,121.9700012,347.3800049,124.8700027,709.6400146,215.1100006,376.8999939,82.29000092,252.9463348,298.4899902,782.5200195,60.5,43.63999939,51.54999924,73.69000244,202.5299988,64.34999847,429.8999939,433.0499878,135.9799957,84.58000183,154.2200012,324.1099854,119.9499969,557.7600098,117.9899979,70.95999908,255.0299988,76.73000336,75.97000122,404.1099854,659.7800293,438,75.91000366,253.1699982,337.9966736,163.8099976,293.9100037,231.6399994,201.8899994,128.7299957,277.3900146,71.93000031,1527.189941,32.93999863,44.20000076,183.9400024,640.8900146,284.230011,212.5200043,268.3299866,528.8200073,379.1099854,590.2000122,144.5800018,412.7000122,185.6699982,13.32999992,395.8099976,444.6499939,59.65000153,139.8543701,198.6199951
2021/9/21,170.7335205,103.8962402,120.661911,344.9899902,123.7174988,709.1500244,211.751358,376.9505005,81.37775421,250.9646759,295.5400085,785.5100098,58.88794327,43.36000061,49.65178299,72.70412445,200.4290771,63.09000015,426.7178345,439.9500122,136.0899963,82.57341003,152.252121,323.9815979,119.8499985,553.789978,118.5,70.11501312,254.8005829,76.44000244,75.52999878,398.7256775,666.8699951,434.7600098,76.05999756,256.2600098,338.0133362,162.416748,294.1600037,228.4713135,200.3341827,125.6598206,279.3299866,70.66504669,1535.380005,32.34523392,43.20930481,184.5748749,646.9500122,287.2694092,211.324707,266.2533264,529.4623413,377.3861694,596.4655762,144.8101807,409.7868347,185.8000031,13.05971336,392.1400146,447.4961243,58.90678787,137.8553162,200.0979614,171.4400024,107.1500015,121.5,344.9899902,125.1299973,709.1500244,215.3600006,379.0700073,81.94999695,252.6829224,295.5400085,785.5100098,60.33000183,43.36000061,51.04000092,73.34999847,202.3899994,63.09000015,426.75,439.9500122,136.0899963,83.93000031,154.3399963,324.7000122,119.8499985,553.789978,118.5,71.73000336,255.8399963,76.44000244,75.52999878,400.75,666.8699951,434.7600098,76.05999756,256.2600098,338.0133362,164.5299988,294.1600037,230.1699982,201.1000061,127.8399963,279.3299866,71.97000122,1535.380005,32.88999939,43.91999817,184.8000031,646.9500122,288.230011,212.1199951,268.25,530.2000122,378.1400146,597.039978,145.25,412.3399963,185.8000031,13.27999973,392.1400146,448.1199951,59.27999878,138.601944,201.0099945
2021/9/22,171.7293854,103.1787109,121.2478409,348.9599915,123.2429199,716.6099854,210.0601654,373.3905029,80.48403931,248.8329468,289.3200073,785.6400146,58.71224594,44.31000137,49.62259674,72.31756592,200.032959,62.93999863,433.7273254,446.3399963,137.2100067,82.50453949,150.6441803,323.4128723,121.1100006,570.4199829,119.6600037,69.77288055,257.2007751,76.73999786,76.86000061,398.3276978,671.4699707,434.5899963,69.58999634,259.75,342.8233337,161.8244476,291.4599915,226.6151276,201.8583527,126.711586,277.2200012,70.73377991,1542.780029,32.10921478,43.23881912,184.8245544,647.0599976,287.5185852,214.9012451,269.6280212,532.2584229,382.5657959,606.0463867,145.2089691,406.1694031,184.2700043,13.03021049,395.5799866,448.554657,59.36389542,140.6943054,200.4364319,172.4400024,106.4100037,122.0899963,348.9599915,124.6500015,716.6099854,213.6399994,375.4899902,81.05000305,250.5365906,289.3200073,785.6400146,60.15000153,44.31000137,51.00999832,72.95999908,201.9900055,62.93999863,433.7600098,446.3399963,137.2100067,83.86000061,152.7100067,324.1300049,121.1100006,570.4199829,119.6600037,71.37999725,258.25,76.73999786,76.86000061,400.3500061,671.4699707,434.5899963,69.58999634,259.75,342.8233337,163.9299927,291.4599915,228.3000031,202.6300049,128.9100037,277.2200012,72.04000092,1542.780029,32.65000153,43.95000076,185.0500031,647.0599976,288.480011,215.7100067,271.6499939,533,383.3299866,606.6300049,145.6499939,408.7000122,184.2700043,13.25,395.5799866,449.1799927,59.74000168,141.4563141,201.3500061
2021/9/23,172.0580444,104.0998535,121.7046738,350.6099854,123.8855896,727.1099854,211.4465485,378.1736145,80.2258606,245.9454041,293.2000122,797.3400269,59.18077087,45,49.96307755,72.52571106,200.4984131,62.59999847,439.3068848,455.0400085,141.0200043,83.48838043,151.443222,324.3108826,122.0999985,572.7299805,121.0199966,70.07590485,254.4918518,77.34999847,77.59999847,399.4221802,682.5800171,433.2000122,69.77999878,262.269989,348.2799988,162.7425079,296.7399902,230.4664764,201.9081573,129.0427094,282.7399902,71.72546387,1563.51001,32.82712173,43.47493744,185.8532867,646.5100098,281.8076782,219.5338135,274.1044617,536.1530151,388.5238953,607.6448364,143.9826965,405.50354,185.0899963,13.11871815,402.1099854,454.5862427,59.33402634,145.2328186,203.7811737,172.7700043,107.3600006,122.5500031,350.6099854,125.3000031,727.1099854,215.0500031,380.2999878,80.79000092,247.6292725,293.2000122,797.3400269,60.63000107,45,51.36000061,73.16999817,202.4600067,62.59999847,439.3399963,455.0400085,141.0200043,84.86000061,153.5200043,325.0299988,122.0999985,572.7299805,121.0199966,71.69000244,255.5299988,77.34999847,77.59999847,401.4500122,682.5800171,433.2000122,69.77999878,262.269989,348.2799988,164.8600006,296.7399902,232.1799927,202.6799927,130.6399994,282.7399902,73.05000305,1563.51001,33.38000107,44.18999863,186.0800018,646.5100098,282.75,220.3600006,276.1600037,536.9000244,389.2999878,608.2299805,144.4199982,408.0299988,185.0899963,13.34000015,402.1099854,455.2200012,59.59999847,146.0194244,204.7100067
2021/9/24,171.6895599,103.8186646,121.456398,350.3599854,122.9660873,725.2399902,210.0306854,379.1978455,80.28543854,245.3252563,291.7099915,802.960022,58.79032898,44.70000076,49.79769516,72.55554962,201.9145508,62.81999969,439.3468933,458.2999878,141.3399963,83.34080505,151.0190277,323.7820435,121,560.7399902,120.0699997,69.58716583,255.2885895,76.48000336,78.09999847,396.8949585,679.6400146,432.8200073,69,261.6099854,347.7766724,162.2489319,296.3699951,229.9701691,202.376358,128.4302979,287.6400146,72.27531433,1556.839966,33.13198471,43.22898102,182.657196,638.9000244,278.548584,219.3843842,274.5808716,538.130249,387.3163147,609.1933594,144.3216705,404.5594177,183.6100006,13.15805435,393.5799866,456.4736023,59.74219894,146.0343018,203.8010712,172.3999939,107.0699997,122.3000031,350.3599854,124.3700027,725.2399902,213.6100006,381.3299866,80.84999847,247.0048828,291.7099915,802.960022,60.22999954,44.70000076,51.18999863,72.98000336,203.8899994,62.81999969,439.3800049,458.2999878,141.3399963,84.70999908,153.0899963,324.5,121,560.7399902,120.0699997,71.19000244,256.3299866,76.48000336,78.09999847,398.9100037,679.6400146,432.8200073,69,261.6099854,347.7766724,164.3600006,296.3699951,231.6799927,203.1499939,130.0200043,287.6400146,73.61000061,1556.839966,33.68999863,43.93999863,182.8800049,638.9000244,279.480011,220.2100067,276.6400146,538.8800049,388.0899963,609.7800293,144.7599945,407.0799866,183.6100006,13.38000011,393.5799866,457.1099854,60.00999832,146.8252411,204.7299957
2021/9/27,165.6943512,104.4489212,121.7841187,338.4700012,119.2188721,701.039978,209.5390625,386.3079224,80.00739288,243.6295471,286.6199951,766.5,58.40965271,44.45999908,50.09926987,71.62100983,204.6082001,63.83000183,431.4475098,432.4700012,136.3899994,84.35415649,147.8524628,315.3008423,120.6800003,549.0700073,117.0699997,68.82472229,254.5117645,74.02999878,78.69999695,398.9743958,650.0200195,425.5799866,69.26000214,248.1399994,337.9166565,161.0742035,290.730011,224.729126,203.6913452,127.175827,282.7000122,72.02984619,1477.959961,32.98447037,42.86496735,176.3349152,619.0700073,269.5985107,214.2138519,271.4444275,510.7384338,386.4480591,594.0979004,144.2120056,402.7606201,183.4100037,13.59075546,380.75,440.9752502,60.45898819,146.3336639,196.9025421,166.3800049,107.7200012,122.6299973,338.4700012,120.5800018,701.039978,213.1100006,388.480011,80.56999969,245.2975616,286.6199951,766.5,59.84000015,44.45999908,51.5,72.04000092,206.6100006,63.83000183,431.480011,432.4700012,136.3899994,85.73999786,149.8800049,316,120.6800003,549.0700073,117.0699997,70.41000366,255.5500031,74.02999878,78.69999695,401,650.0200195,425.5799866,69.26000214,248.1399994,337.9166565,163.1699982,290.730011,226.3999939,204.4700012,128.75,282.7000122,73.36000061,1477.959961,33.54000092,43.56999969,176.5500031,619.0700073,270.5,215.0200043,273.480011,511.4500122,387.2200012,594.6699829,144.6499939,405.269989,183.4100037,13.81999969,380.75,441.5899963,60.72999954,147.1262207,197.8000031
2021/9/28,159.2410583,104.0804596,120.4533615,331.269989,117.3996353,677.3200073,208.7131348,383.5434265,80.16627502,241.9822845,284.7099915,753.0300293,58.40965271,43.66999817,49.7782402,70.7759552,201.3104553,63.5,423.9680481,417.7099915,133.2200012,84.27545929,144.0742645,303.2774963,121.4300003,536.9400024,113.8600006,68.39463043,250.7770081,72.87000275,78.12999725,393.0047302,626.8499756,410.2000122,68.68000031,241.5899963,330.8299866,160.7188416,283.0100098,219.9645691,201.8184967,124.4594421,275.8399963,71.99057007,1421.650024,32.49275208,42.34354782,173.5982513,605,263.9374695,209.7406616,265.8364563,488.1898193,386.6476746,575.8954468,143.2150269,396.1517944,181.6000061,13.4727459,366.8800049,426.8349304,58.87608337,145.6673737,191.8953552,159.8999939,107.3399963,121.2900009,331.269989,118.7399979,677.3200073,212.2700043,385.7000122,80.73000336,243.6390228,284.7099915,753.0300293,59.84000015,43.66999817,51.16999817,71.19000244,203.2799988,63.5,424,417.7099915,133.2200012,85.66000366,146.0500031,303.9500122,121.4300003,536.9400024,113.8600006,69.97000122,251.8000031,72.87000275,78.12999725,395,626.8499756,410.2000122,68.68000031,241.5899963,330.8299866,162.8099976,283.0100098,221.6000061,202.5899963,126,275.8399963,73.31999969,1421.650024,33.04000092,43.04000092,173.8099976,605,264.8200073,210.5299988,267.8299866,488.8699951,387.4200134,576.4500122,143.6499939,398.6199951,181.6000061,13.69999981,366.8800049,427.4299927,59.13999939,146.4563141,192.7700043
2021/9/29,159.3406525,105.5349121,121.655014,329.5100098,118.1115112,673.0599976,211.299057,386.6260681,81.23873138,243.9783783,285.5599976,749.2700195,59.17100906,43.88999939,50.18682098,70.71630096,201.9541626,63.25999832,422.268158,423.0899963,134.2400055,85.38718414,145.6822052,306.1431274,121.1900024,545.5800171,113.5199966,69.34279633,251.1853485,73.98999786,78.27999878,394.0513,629.5499878,411.6099854,68.66999817,242.9100037,330.7833252,161.9132996,286.9100037,228.6599121,204.6676025,125.0323563,280.1300049,73.72847748,1408.439941,33.41717911,42.82561493,174.8367462,606.7000122,264.4756165,208.3259888,266.5229492,489.8475037,384.4320984,579.0423584,142.8361816,397.9307251,182.2200012,13.63009167,365.1700134,431.8080139,58.16925049,144.458374,194.1052856,160,108.8399963,122.5,329.5100098,119.4599991,673.0599976,214.8999939,388.7999878,81.80999756,245.6487732,285.5599976,749.2700195,60.61999893,43.88999939,51.59000015,71.12999725,203.9299927,63.25999832,422.2999878,423.0899963,134.2400055,86.79000092,147.6799927,306.6099854,121.1900024,545.5800171,113.5199966,70.94000244,252.2100067,73.98999786,78.27999878,395.3500061,629.5499878,411.6099854,68.66999817,242.9100037,330.7833252,164.0200043,286.9100037,230.3600006,205.4499969,126.5800018,280.1300049,75.08999634,1408.439941,33.97999954,43.52999878,175.0500031,606.7000122,265.3599854,209.1100006,267.8900146,490.5299988,385.2000122,579.5999756,143.2700043,400.4100037,182.2200012,13.85999966,365.1700134,432.4100037,58.43000031,145.0097046,194.9900055
2021/9/30,156.8808289,104.594368,118.6260452,325.519989,116.796524,665.4299927,209.0867615,370.7155457,79.86837006,238.1935883,282.9899902,745.9500122,58.22631836,43.38999939,48.57707977,70.10984802,198.2207031,62.31000137,413.2788696,412.6700134,133.0700073,83.48838043,143.3442841,303.9764404,116.2600021,546.8599854,113.2099991,68.27732849,241.7338867,73.80999756,76.16000366,387.8716431,621.9000244,405.6099854,68.77999878,239.5399933,331.3833313,159.4256592,281.4400024,229.3448181,198.6207275,123.8173904,271.3099976,73.74810791,1377.359985,32.24689102,42.31402969,173.0788727,605.1799927,262.6716614,203.5140991,262.3742065,483.8957825,375.7993164,570.7803955,137.9510193,388.3205872,181.3899994,13.32523441,357.2999878,423.9489441,57.79094696,141.556839,193.25914,157.5299988,107.8700027,119.4499969,325.519989,118.1299973,665.4299927,212.6499939,372.7999878,80.43000031,239.8243866,282.9899902,745.9500122,59.16999817,43.38999939,49.45999908,70.51999664,200.1600037,62.31000137,413.3099976,412.6700134,133.0700073,84.86000061,145.3099976,304.4400024,116.2600021,546.8599854,113.2099991,69.84999847,242.7200012,73.80999756,76.16000366,389.1499939,621.9000244,405.6099854,68.77999878,239.5399933,331.3833313,161.5,281.4400024,231.0500031,199.3800049,125.3499985,271.3099976,75.11000061,1377.359985,32.79000092,43.00999832,173.2899933,605.1799927,263.5499878,204.2799988,263.7200012,484.5700073,376.5499878,571.3300171,138.3699951,390.7399902,181.3899994,13.55000019,357.2999878,424.5400085,58.04999924,142.0970917,194.1399994
2021/10/1,155.3471832,105.7773285,118.9835739,323.3299866,115.8869095,662.0599976,210.335495,373.828064,80.72236633,237.0889587,283.9400024,741.9199829,58.56089401,43.79999924,49.11725998,69.93089294,200.6370544,63.04999924,416.8486023,416.6900024,131.9299927,82.71115112,141.3614655,301.8596802,116.9499969,549.9199829,112.2799988,67.01638031,246.7832794,72.22000122,78.52999878,390.2637329,623.9799805,394.8399963,68.20999908,241.5500031,336.5,158.4088898,279.480011,227.8955841,199.2583008,125.7534256,271.5100098,79.92406464,1389.869995,32.77795029,42.23532486,173.3885193,570.789978,261.3261719,206.8216553,266.8512268,493.1329041,382.5059204,572.1690063,138.4096375,390.0001221,180.3500061,13.37440491,355.7000122,419.1456604,58.80639267,144.5647583,195.2998352,155.9900055,109.0899963,119.8099976,323.3299866,117.2099991,662.0599976,213.9199982,375.9299927,81.29000092,238.7121887,283.9400024,741.9199829,59.50999832,43.79999924,50.00999832,70.33999634,202.6000061,63.04999924,416.8800049,416.6900024,131.9299927,84.06999969,143.3000031,302.3200073,116.9499969,549.9199829,112.2799988,68.55999756,247.7899933,72.22000122,78.52999878,391.5499878,623.9799805,394.8399963,68.20999908,241.5500031,336.5,160.4700012,279.480011,229.5899963,200.0200043,127.3099976,271.5100098,81.40000153,1389.869995,33.33000183,42.93000031,173.6000061,570.789978,262.2000122,207.6000061,268.2200012,493.8200073,383.269989,572.7199707,138.8300018,392.4299927,180.3500061,13.60000038,355.7000122,419.730011,59.06999969,145.1165009,196.1900024
2021/10/4,151.9210815,105.4282532,117.5137863,313.8699951,114.2258759,640.4000244,207.897049,368.130127,79.85843658,233.0870819,278.3200073,730.0100098,57.99014664,42.40999985,48.64582825,69.7817688,197.5175629,62.52999878,408.5491943,398.4599915,129.0200043,82.45535278,139.9347687,298.115387,115.6999969,526.4299927,106.3700027,66.03889465,243.387146,70.69999695,78.09999847,383.6954041,614.1900024,379.8800049,66.31999969,238.5700073,323.5,157.174942,275.0400085,223.1905823,199.1985168,123.5210571,269.5,81.59323883,1372.52002,32.39440536,41.73357773,170.8815613,555.4199829,254.1700897,205.2475891,261.0012512,480.5604553,373.5937195,568.4525757,135.4984741,384.613678,177.3999939,13.20722485,347.5400085,409.2494507,57.37282562,141.9146881,192.8111725,152.3600006,108.7300034,118.3300018,313.8699951,115.5299988,640.4000244,211.4400024,370.2000122,80.41999817,234.6829224,278.3200073,730.0100098,58.93000031,42.40999985,49.52999878,70.19000244,199.4499969,62.52999878,408.5799866,398.4599915,129.0200043,83.80999756,141.2400055,298.5700073,115.6999969,526.4299927,106.3700027,67.55999756,244.3800049,70.69999695,78.09999847,384.9599915,614.1900024,379.8800049,66.31999969,238.5700073,323.5,159.2200012,275.0400085,224.8500061,199.9600067,125.0500031,269.5,83.09999847,1372.52002,32.93999863,42.41999817,171.0899963,555.4199829,255.0200043,206.0200043,262.3399963,481.230011,374.3399963,569,135.9100037,387.0100098,177.3999939,13.43000031,347.5400085,409.8200073,57.63000107,142.4563141,193.6900024
2021/10/5,152.5891418,106.1845627,117.7918472,332.4700012,114.5719223,648.5800171,208.3100128,371.4613647,80.29537201,235.5192261,280.4400024,723.8699951,58.20664215,42.43999863,48.30207443,69.53322601,199.4486694,62.70999908,414.9287415,401.3599854,130.1900024,82.28809357,139.8654175,299.0639343,114.9899979,540.3900146,108.8300018,65.88249207,242.1223145,70.30999756,78.61000061,387.0343933,614.7999878,387.980011,65.33000183,239.3600006,330.0700073,157.5303345,276.1000061,229.2256927,197.4651337,124.2618942,269.4100037,80.12042999,1384.02002,31.99119568,41.63519669,169.8528137,550.9000244,257.11026,206.8415833,261.1504822,482.7374268,374.8612061,571.329834,133.4546814,390.9939575,177.0099945,13.27606392,349.3200073,412.9043579,57.32304764,141.2183228,195.5686035,153.0299988,109.5100021,118.6100006,332.4700012,115.8799973,648.5800171,211.8600006,373.5499878,80.86000061,237.1317139,280.4400024,723.8699951,59.15000153,42.43999863,49.18000031,69.94000244,201.3999939,62.70999908,414.9599915,401.3599854,130.1900024,83.63999939,141.1699982,299.519989,114.9899979,540.3900146,108.8300018,67.40000153,243.1100006,70.30999756,78.61000061,388.3099976,614.7999878,387.980011,65.33000183,239.3600006,330.0700073,159.5800018,276.1000061,230.9299927,198.2200012,125.8000031,269.4100037,81.59999847,1384.02002,32.52999878,42.31999969,170.0599976,550.9000244,257.9700012,207.6199951,262.4899902,483.4100037,375.6099854,571.8800049,133.8600006,393.4299927,177.0099945,13.5,349.3200073,413.480011,57.58000183,141.7572784,196.4600067
2021/10/6,153.2073517,106.0003357,116.0936508,337.2999878,115.1750336,650.6500244,206.4615021,368.0107727,80.29537201,237.6412811,283.5499878,722.7700195,58.2460022,42.86000061,47.79135895,70.20926666,201.2807465,63.04000092,414.6087646,407.8200073,129.3600006,81.80602264,141.0146942,300.1423035,114.1299973,541.8300171,109.4800034,65.96069336,238.556839,71.33999634,78.16999817,391.2106323,617.1699829,392.9500122,65.81999969,239.3999939,334.9400024,157.8560944,275.4100037,226.1684418,197.4552002,124.5483398,270.5100098,79.19748688,1384.5,32.52225494,41.34004974,170.0425873,546.5700073,255.3162689,211.4044037,262.3742065,482.8971863,377.9849548,575.0462646,132.0389862,391.8088684,180.9100037,13.21705914,343.6400146,412.7146301,57.20357895,141.5374908,194.8916931,153.6499939,109.3199997,116.9000015,337.2999878,116.4899979,650.6500244,209.9799957,370.0799866,80.86000061,239.2682953,283.5499878,722.7700195,59.18999863,42.86000061,48.65999985,70.62000275,203.25,63.04000092,414.6400146,407.8200073,129.3600006,83.15000153,142.3300018,300.6000061,114.1299973,541.8300171,109.4800034,67.48000336,239.5299988,71.33999634,78.16999817,392.5,617.1699829,392.9500122,65.81999969,239.3999939,334.9400024,159.9100037,275.4100037,227.8500061,198.2100067,126.0899963,270.5100098,80.66000366,1384.5,33.06999969,42.02000046,170.25,546.5700073,256.1700134,212.1999969,263.7200012,483.5700073,378.7399902,575.5999756,132.4400024,394.25,180.9100037,13.43999958,343.6400146,413.2900085,57.45999908,142.0776672,195.7799988
2021/10/7,154.8725586,107.503273,117.7521286,340.2999878,116.57901,661.4099731,205.615921,378.5316162,80.01732635,234.2498627,287.769989,731.4400024,58.06887054,43.61999893,48.12529373,70.3285675,202.7266235,63.97000122,414.8487549,416.5700073,131.0399933,82.83905029,142.1738892,302.1492004,114.4700012,539.1900024,110.8899994,66.60583496,241.2956848,71.72000122,79.70999908,402.5332947,623.0100098,404.0499878,65.65000153,243.8200073,338.3399963,159.2677155,279.2999878,231.4590912,198.8398895,125.2793045,277.1199951,80.45426941,1404.319946,32.29606247,42.04840088,170.7916718,552.0200195,254.1401978,216.5151672,264.6027832,487.7204895,373.2444153,582.9486084,132.7568054,402.1941833,180.0200043,13.40390682,346.3099976,417.1384277,57.74117279,142.8915405,198.1070251,155.3200073,110.8700027,118.5699997,340.2999878,117.9100037,661.4099731,209.1199951,380.6600037,80.58000183,235.853653,287.769989,731.4400024,59.00999832,43.61999893,49,70.73999786,204.7100067,63.97000122,414.8800049,416.5700073,131.0399933,84.19999695,143.5,302.6099854,114.4700012,539.1900024,110.8899994,68.13999939,242.2799988,71.72000122,79.70999908,403.8599854,623.0100098,404.0499878,65.65000153,243.8200073,338.3399963,161.3399963,279.2999878,233.1799927,199.6000061,126.8300018,277.1199951,81.94000244,1404.319946,32.84000015,42.74000168,171,552.0200195,254.9900055,217.3300018,265.9599915,488.3999939,373.9899902,583.5100098,133.1600037,404.7000122,180.0200043,13.63000011,346.3099976,417.7200012,58,143.4368896,199.0099945
2021/10/8,152.0307617,107.8038559,118.546608,337.1300049,117.0535965,643.5599976,205.448761,384.0108032,79.63996887,231.1781921,285.8299866,722.4299927,56.34677887,43.15999985,47.84046555,70.65664673,203.1920471,64.33000183,410.5590515,409.1600037,130.3399963,83.00630188,140.6183777,299.3135376,113.2200012,529.0999756,108.7300034,66.51786804,239.443222,71.37000275,79.83000183,411.4041138,617.0200195,410,65.88999939,242.2299957,328.5400085,158.8629913,278.3399963,232.2134857,199.4375916,123.7383652,280.6199951,79.16802216,1385.300049,32.03053665,41.76309586,169.7629242,550.0200195,253.0538177,218.6670837,262.3344116,478.9526978,362.1864929,583.3582764,130.0350647,405.9308472,178.9400024,13.40390682,343.3999939,406.5732117,57.77103424,141.837326,196.9821625,152.4700012,111.1800003,119.3700027,337.1300049,118.3899994,643.5599976,208.9499969,386.1700134,80.19999695,232.7609711,285.8299866,722.4299927,57.25999832,43.15999985,48.70999908,71.06999969,205.1799927,64.33000183,410.5899963,409.1600037,130.3399963,84.37000275,141.9299927,299.769989,113.2200012,529.0999756,108.7300034,68.05000305,240.4199982,71.37000275,79.83000183,412.7600098,617.0200195,410,65.88999939,242.2299957,328.5400085,160.9299927,278.3399963,233.9400024,200.1999969,125.2699966,280.6199951,80.62999725,1385.300049,32.56999969,42.45000076,169.9700012,550.0200195,253.8999939,219.4900055,263.6799927,479.6199951,362.9100037,583.9199829,130.4299927,408.4599915,178.9400024,13.63000011,343.3999939,407.1400146,58.02999878,142.3786469,197.8800049
2021/10/11,149.5878296,106.9893646,121.5557022,332.1499939,115.5606308,631.8499756,203.2364655,378.7802124,78.36891174,228.5135193,285.5899963,718.5,56.5042305,42.13999939,47.85028839,70.17944336,201.9541626,63.09999847,403.969574,407.7600098,128.5299988,82.91775513,139.062912,298.2850952,111.5400009,528.7800293,108.4899979,66.54718781,236.5550232,69.94999695,79.31999969,413.5071716,612.7700195,404.3599854,64.80999756,240.2799988,324.1799927,158.1917267,274.2200012,231.9454803,201.0115814,122.0295181,279.1300049,78.48071289,1361.430054,32.659935,41.37940598,168.3146973,546.2600098,250.7814178,220.7093811,257.4196167,477.5446167,353.434021,578.1032715,129.7060699,402.4823608,179.5800018,13.3842392,341.3800049,403.0081482,56.91487122,139.071167,196.7531891,150.0200043,110.3399963,122.4000015,332.1499939,116.8799973,631.8499756,206.6999969,380.9100037,78.91999817,230.0780487,285.5899963,718.5,57.41999817,42.13999939,48.72000122,70.58999634,203.9299927,63.09999847,404,407.7600098,128.5299988,84.27999878,140.3600006,298.7399902,111.5400009,528.7800293,108.4899979,68.08000183,237.5200043,69.94999695,79.31999969,414.8699951,612.7700195,404.3599854,64.80999756,240.2799988,324.1799927,160.25,274.2200012,233.6699982,201.7799988,123.5400009,279.1300049,79.93000031,1361.430054,33.20999908,42.06000137,168.5200043,546.2600098,251.6199951,221.5399933,258.7399902,478.2099915,354.1400146,578.6599731,130.1000061,404.9899902,179.5800018,13.60999966,341.3800049,403.5700073,57.16999817,139.601944,197.6499939
